336	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7 
2	 7 	 12.7 
3	 16.5 	 19.7 
4	 26 	 28 
5	 35.5 	 44.7 
6	 45 	 54.5 
7	 54.5 	 54.7 
8	 64 	 73.3 
9	 73.5 	 80.3 
10	 92.5 	 94.3 
11	 111.5 	 116.4 
12	 130.5 	 133.5 
13	 149.5 	 149.7 
14	 159 	 159 
15	 168.5 	 170 
16	 178 	 186.1 
17	 187.5 	 187.7 
18	 197 	 204.35 
19	 206.5 	 208.62 
20	 216 	 225.5 
21	 225.5 	 233.9 
22	 235 	 244.5 
23	 244.5 	 252.9 
24	 254 	 263.5 
25	 263.5 	 273 
26	 273 	 282.5 
27	 282.5 	 292 
28	 292 	 297.4 
29	 311 	 313.4 
30	 330 	 339.5 
31	 349 	 353 
32	 362 	 363 
33	 387 	 395.8 
34	 406 	 406 
35	 425 	 432.7 
36	 434.5 	 443 
37	 453.5 	 454.7 
38	 467.5 	 468.1 
39	 472.5 	 480 
40	 482 	 483.2 
41	 484.5 	 485.9 
42	 486.5 	 489.2 
43	 496 	 497.2 
44	 505.5 	 507.7 
