360	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 79.5 	 86.4 
2	 89 	 98.5 
3	 98.5 	 107.3 
4	 108 	 114.24 
5	 117.5 	 127 
6	 127 	 136.5 
7	 136.5 	 145.3 
8	 146 	 150.45 
9	 155.5 	 165 
10	 165 	 169.7 
11	 174.5 	 183.7 
12	 184 	 191.15 
13	 193.5 	 202.48 
14	 203 	 209.35 
15	 212.5 	 215.35 
16	 222 	 226.8 
17	 231.5 	 235 
18	 241 	 243.8 
19	 260 	 265.15 
20	 279 	 285.65 
21	 298 	 307.15 
22	 317 	 324.45 
23	 336 	 341.6 
24	 355 	 357.2 
25	 374 	 377 
26	 393 	 394.73 
27	 412 	 417.65 
28	 431 	 434.85 
29	 450 	 455.22 
30	 469 	 473 
31	 488 	 497.5 
32	 507 	 512.55 
33	 526 	 532.4 
34	 545 	 554.5 
35	 564 	 568.15 
36	 573.5 	 579.65 
37	 592.5 	 594.45 
38	 611.5 	 612.75 
39	 630.5 	 634.65 
40	 649.5 	 651.85 
41	 668.5 	 671.35 
42	 678 	 683.95 
43	 697 	 699.3 
44	 716 	 719.05 
45	 735 	 742.37 
46	 754 	 760.05 
47	 773 	 775.15 
48	 792 	 798.7 
49	 811 	 815 
50	 830 	 833.15 
