348	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9 
2	 9 	 14.8 
3	 18.5 	 27.7 
4	 37.5 	 41.3 
5	 56.5 	 59.9 
6	 66 	 73.2 
7	 75.5 	 83 
8	 94.5 	 100.4 
9	 113.5 	 120.5 
10	 132.5 	 132.8 
11	 151.5 	 159.1 
12	 161 	 169.7 
13	 170.5 	 174.5 
14	 189.5 	 199 
15	 208.5 	 213.2 
16	 227.5 	 237 
17	 246.5 	 247 
18	 256 	 256.2 
19	 265.5 	 274 
20	 275 	 284 
21	 284.5 	 294 
22	 303.5 	 303.7 
23	 322.5 	 331 
24	 341.5 	 351 
25	 370 	 379.5 
26	 398.5 	 406 
27	 427 	 433.7 
28	 446 	 448.6 
29	 484 	 493.5 
30	 503 	 512.5 
31	 512.5 	 522 
32	 522 	 527 
33	 531.5 	 534.3 
34	 541 	 543 
