586B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 1.4 	 11 
2	 11 	 20.49 
3	 20.6 	 30.2 
4	 30.2 	 39.51 
5	 39.8 	 49.16 
6	 49.4 	 59 
7	 59 	 68.1 
8	 68.6 	 78.2 
9	 78.2 	 87.8 
10	 87.8 	 95.81 
11	 96.3 	 105.9 
12	 105.9 	 115.5 
13	 115.5 	 125.1 
14	 125.1 	 134.7 
15	 134.7 	 144.17 
16	 144.3 	 153.71 
17	 153.9 	 162.95 
18	 163.5 	 173.1 
19	 173.1 	 182.7 
20	 182.7 	 192.24 
21	 192.3 	 201.85 
22	 201.9 	 211.5 
23	 211.5 	 221.1 
24	 221.1 	 229.99 
25	 230.7 	 239.14 
