442A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 9.5 	 18.65 
3	 19 	 27.91 
4	 28.5 	 35.25 
5	 38 	 45.94 
6	 47.5 	 55.8 
7	 57 	 64.54 
8	 66.5 	 74.01 
9	 76 	 79.57 
10	 85.5 	 90.72 
11	 95 	 98.4 
12	 104.5 	 107.78 
13	 114 	 117.41 
14	 123.5 	 127.77 
15	 133 	 138.06 
16	 142.5 	 145.8 
17	 152 	 154.78 
18	 161.5 	 165.45 
19	 171 	 175.72 
20	 180.5 	 182.05 
21	 190 	 195.41 
22	 199.5 	 200.23 
23	 209 	 215.43 
24	 218.5 	 225.06 
25	 228 	 233.96 
26	 237.5 	 240.6 
27	 247 	 250.08 
28	 256.5 	 261.3 
29	 266 	 270.65 
30	 275.5 	 279.98 
31	 285 	 286.18 
32	 290 	 292.16 
33	 294.5 	 298.49 
34	 304 	 305.12 
