532B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.33 
2	 3.4 	 7.59 
3	 7.8 	 11.89 
4	 12.2 	 16.55 
5	 16.6 	 20.63 
6	 21 	 24.55 
7	 25.4 	 29.8 
8	 29.8 	 34.2 
9	 34.2 	 38.4 
10	 38.6 	 43 
11	 43 	 47.4 
12	 47.4 	 50.04 
13	 51.8 	 55.66 
14	 56.2 	 60.2 
15	 60.2 	 63.32 
16	 65 	 68.71 
17	 69.4 	 73.24 
18	 73.8 	 75.54 
19	 78.2 	 82.18 
20	 82.6 	 85.17 
21	 87 	 90.66 
22	 91.4 	 95.64 
23	 95.8 	 99.61 
24	 100.2 	 103.32 
25	 104.6 	 108.79 
26	 109 	 112.87 
27	 113 	 117 
28	 117 	 121.26 
29	 121.4 	 125.33 
30	 125.4 	 129.38 
31	 129.4 	 133.8 
32	 133.8 	 137.7 
33	 137.8 	 141.08 
34	 141.8 	 145.8 
35	 145.8 	 150.12 
36	 150.2 	 154.2 
37	 154.2 	 158.12 
38	 158.2 	 161.5 
39	 161.6 	 165.39 
40	 166 	 169.8 
41	 169.8 	 174.2 
42	 174.2 	 177.2 
43	 177.2 	 180.6 
44	 180.6 	 184.2 
45	 184.2 	 188.1 
46	 188.1 	 188.1 
47	 192.1 	 196.2 
48	 196.2 	 198.47 
49	 200.6 	 200.6 
50	 203.6 	 207.6 
51	 207.6 	 211.99 
52	 212 	 216 
53	 216 	 219.3 
54	 220 	 224 
55	 224 	 228.4 
56	 228.4 	 232.4 
57	 232.4 	 235.8 
58	 235.8 	 239.71 
59	 239.8 	 243.8 
60	 243.8 	 247.2 
61	 247.2 	 250.88 
62	 251.2 	 254.7 
63	 254.7 	 257.7 
64	 257.7 	 259.63 
65	 259.7 	 263.7 
66	 263.7 	 267.1 
67	 267.1 	 271.42 
68	 271.5 	 275.45 
69	 275.5 	 279.3 
70	 279.3 	 282.21 
71	 282.3 	 285.3 
72	 285.3 	 288.3 
73	 288.3 	 290.3 
74	 290.3 	 290.57 
