609	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.98 
2	 7 	 16.6 
3	 16.6 	 25.81 
4	 26.2 	 34.38 
5	 35.8 	 44.69 
6	 45.4 	 55 
7	 55 	 64.25 
8	 64.6 	 73.92 
9	 74.2 	 83.11 
10	 83.8 	 92.64 
11	 93.4 	 101.44 
12	 103 	 111.41 
13	 112.6 	 121.15 
14	 122.2 	 130.54 
15	 130.6 	 140.2 
16	 140.2 	 149.51 
17	 149.8 	 159.4 
18	 159.4 	 161.57 
19	 169 	 172.3 
20	 178.6 	 188.18 
21	 188.2 	 188.2 
22	 197.8 	 200.09 
23	 207.4 	 207.4 
24	 217 	 221.97 
25	 226.6 	 226.64 
26	 236.2 	 245.77 
27	 245.8 	 251.62 
28	 255.4 	 264.99 
29	 265 	 273.8 
30	 274.6 	 283.81 
31	 284.2 	 286.41 
32	 293.8 	 293.95 
33	 303.4 	 304 
34	 313 	 322.24 
35	 322.6 	 332.2 
36	 332.2 	 341.22 
37	 341.8 	 351.4 
38	 351.4 	 359.73 
39	 361 	 369.31 
40	 370.6 	 379.86 
41	 380.2 	 389.58 
42	 389.8 	 398.73 
