315A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 75.5 	 85 
2	 123.5 	 124.8 
3	 142 	 151.5 
4	 256 	 259.5 
5	 370 	 373 
6	 465 	 469 
7	 512.5 	 515.4 
8	 588.5 	 591.9 
9	 702.5 	 704.7 
10	 730.5 	 740 
11	 740 	 740.5 
12	 749.5 	 750 
13	 759 	 759 
14	 768.5 	 768.6 
15	 778 	 780.5 
16	 787.5 	 789.6 
17	 797 	 800 
18	 806.5 	 812 
19	 816 	 824 
20	 825.5 	 831.6 
21	 835 	 843 
22	 844.5 	 849.5 
23	 854 	 858.9 
24	 873 	 881.3 
25	 892 	 895.2 
26	 911 	 913.8 
27	 930 	 935.2 
28	 949 	 952.2 
29	 968 	 971 
30	 987 	 989.7 
31	 996.5 	 997 
32	 1006 	 1011 
33	 1015.5 	 1016.2 
34	 1025 	 1026.2 
