465A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 39 	 40.5 
2	 48.5 	 48.52 
3	 58 	 66.27 
4	 67.5 	 67.62 
5	 77 	 77 
6	 86.5 	 86.56 
7	 96 	 96.8 
8	 105.5 	 106.14 
9	 115 	 123.03 
10	 124.5 	 128.35 
11	 134 	 140.33 
12	 143.5 	 145.88 
13	 153 	 153.3 
14	 162.5 	 162.55 
15	 172 	 176.53 
16	 181.5 	 187.24 
17	 191 	 193.38 
18	 200.5 	 202.45 
19	 210 	 212.72 
20	 219.5 	 222.98 
21	 229 	 231.3 
22	 238.5 	 238.6 
23	 248 	 248.15 
24	 257.5 	 257.61 
25	 267 	 267.06 
26	 276.5 	 277.7 
27	 286 	 288.54 
28	 295.5 	 297.56 
29	 305 	 307.38 
30	 314.5 	 315.08 
31	 324 	 324.35 
32	 333.5 	 335 
33	 343 	 345.99 
34	 352.5 	 354.65 
35	 362 	 362.62 
36	 371.5 	 374.75 
37	 381 	 383.38 
38	 390.5 	 394.27 
39	 400 	 402.42 
40	 409.5 	 412.5 
41	 419 	 422.07 
42	 428.5 	 432.12 
43	 438 	 440.04 
44	 447.5 	 450.95 
45	 557 	 466.5 
46	 466.5 	 469.79 
