91	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 60 	 68.4 
2	 123 	 129.3 
3	 159 	 168 
4	 177 	 186 
5	 186 	 195 
6	 301 	 308.5 
7	 407 	 413 
8	 490 	 493 
9	 530 	 538 
10	 652 	 658 
11	 770 	 775.7 
12	 779.2 	 782.7 
13	 788.4 	 792.6 
14	 797.6 	 801.1 
15	 806.8 	 811.5 
16	 816 	 820 
17	 825.2 	 834.4 
18	 834.4 	 843.6 
19	 843.6 	 847.4 
20	 852.8 	 862 
21	 862 	 866 
22	 866 	 868.8 
23	 872 	 872.1 
24	 881.2 	 881.2 
25	 890.4 	 896.1 
