292	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.7 
2	 6.5 	 10.5 
3	 16 	 21.2 
4	 25.5 	 32.8 
5	 35 	 44.5 
6	 44.5 	 52.9 
7	 54 	 63.2 
8	 63.5 	 72.8 
9	 73 	 81.2 
10	 82.5 	 84.6 
11	 92 	 101.3 
12	 101.5 	 107.9 
13	 111 	 119.7 
14	 120.5 	 129.2 
15	 130 	 139.5 
16	 139.5 	 149 
17	 149 	 157.4 
18	 158.5 	 168 
19	 168 	 177.5 
20	 177.5 	 179.3 
21	 187 	 193.7 
22	 196.5 	 199.8 
23	 206 	 212 
24	 215.5 	 218.6 
25	 225 	 227.7 
26	 234.5 	 236.9 
27	 244 	 245.4 
28	 253.5 	 253.5 
29	 263 	 263.8 
30	 272.5 	 274.8 
31	 282 	 283.6 
32	 291.5 	 292.8 
33	 301 	 302.8 
34	 310.5 	 313.5 
35	 320 	 323.2 
36	 329.5 	 337 
37	 339 	 342.8 
38	 348.5 	 351 
39	 358 	 361.7 
40	 367.5 	 368.9 
41	 377 	 383.6 
42	 386.5 	 393.1 
43	 396 	 401.1 
44	 405.5 	 411.9 
45	 415 	 419.2 
46	 424.5 	 427.5 
47	 434 	 436.2 
