721B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.39 
2	 9.4 	 19.1 
3	 19.1 	 28.8 
4	 28.8 	 38.5 
5	 38.5 	 48.1 
6	 48.1 	 57.4 
7	 57.4 	 66.9 
8	 66.9 	 76.4 
9	 76.4 	 86 
10	 86 	 95.6 
11	 95.6 	 103.7 
12	 105.2 	 108.93 
13	 114.8 	 124.4 
14	 124.4 	 134.1 
15	 134.1 	 142.72 
16	 143.8 	 153.43 
17	 153.5 	 163.2 
18	 163.2 	 172.9 
19	 172.9 	 182.47 
20	 182.6 	 190.98 
21	 192.3 	 195.98 
22	 202 	 211.7 
23	 211.7 	 216.81 
24	 221.3 	 226.59 
25	 230.5 	 240.08 
26	 240.1 	 246.36 
27	 249.8 	 256.67 
28	 259.6 	 268.81 
29	 269.4 	 273.32 
30	 279.2 	 284.66 
31	 289 	 298.06 
32	 298.8 	 308.4 
33	 308.4 	 311.7 
34	 318 	 325.18 
35	 327.7 	 332.98 
36	 337.4 	 341.18 
37	 347 	 356.6 
38	 356.6 	 366.05 
39	 366.3 	 366.4 
40	 375.9 	 385.6 
41	 385.6 	 395.2 
42	 395.2 	 398.9 
43	 404.9 	 405.38 
44	 414.5 	 424.2 
