994C	2.00	20000505	1	From IR ODP 164, p.105
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	4.40
2	4.4	14.10
3	13.9	23.22
4	23.4	32.90
5	32.9	42.49
6	42.4	52.74
7	51.9	61.79
8	61.4	71.34
9	70.9	71.13
10	71.9	82.20
11	81.4	91.56
12	90.9	101.03
13	100.4	110.61
14	109.9	119.78
15	119.4	129.47
16	128.9	138.93
17	138.4	148.42
18	147.9	147.90
19	148.9	155.70
20	158.4	165.65
21	164.8	171.74
22	174.4	183.54
23	184.0	191.41
24	193.6	197.84
25	203.3	211.10
26	212.9	217.34
27	222.5	222.57
28	223.5	223.50
29	232.1	234.37
30	241.7	249.12
31	251.3	261.04
32	260.9	263.37
33	270.6	276.38
34	280.2	280.43
35	289.8	293.75
36	299.4	299.63
37	300.4	300.89
38	309.0	311.20
39	318.6	319.90
40	328.3	333.31
41	337.9	347.07
42	347.6	354.24
43	357.2	362.73
44	366.8	369.98
45	376.5	376.50
46	377.5	383.27
47	386.1	392.75
48	395.6	395.75
49	396.6	405.03
50	405.2	409.08
51	414.8	417.65
52	424.5	428.62
53	434.1	434.25
54	435.1	440.34
55	443.7	448.65
56	453.4	458.51
57	463.0	467.99
58	472.6	476.65
59	482.3	488.23
60	491.9	492.18
61	492.9	502.63
62	501.5	509.51
63	511.1	520.03
64	520.7	528.53
65	530.4	539.43
66	540.1	540.32
67	541.1	550.00
68	549.7	558.87
69	559.3	567.97
70	568.9	569.10
71	569.9	574.37
72	578.5	581.44
73	588.1	596.30
74	597.7	603.64
75	607.4	616.63
76	617.0	626.45
77	626.0	634.37
78	636.2	642.03
79	645.8	654.04
80	655.4	664.70
81	665.0	673.55
82	674.6	676.34
83	684.2	687.48
84	693.8	703.60
