208	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9 
2	 9 	 17.7 
3	 22 	 30.3 
4	 35 	 41.4 
5	 44 	 53 
6	 53 	 62 
7	 62 	 69.8 
8	 71 	 80 
9	 84 	 92.4 
10	 93 	 102 
11	 102 	 111 
12	 120 	 128.2 
13	 139 	 148 
14	 157 	 166 
15	 176 	 185 
16	 194 	 202.7 
17	 222 	 225 
18	 231 	 239.2 
19	 259 	 262 
20	 287 	 291.1 
21	 315 	 324 
22	 344 	 352.4 
23	 371 	 380 
24	 399 	 404.3 
25	 428 	 437 
26	 456 	 465 
27	 484 	 492 
28	 512 	 520.5 
29	 539 	 548 
30	 548 	 556.7 
31	 558 	 561.3 
32	 567 	 567 
33	 576 	 582.9 
34	 585 	 588.1 
