526A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 28 	 32.4 
2	 32.4 	 36.79 
3	 36.8 	 41.2 
4	 41.2 	 45.6 
5	 45.6 	 50 
6	 50 	 54.4 
7	 54.4 	 58.8 
8	 58.8 	 63.2 
9	 63.2 	 67.22 
10	 67.6 	 71.78 
11	 72 	 76.4 
12	 76.4 	 80.73 
13	 80.8 	 85.2 
14	 85.2 	 89.6 
15	 89.6 	 94 
16	 94 	 98.4 
17	 98.4 	 102.8 
18	 102.8 	 107.2 
19	 107.2 	 111.6 
20	 111.6 	 116 
21	 116 	 120.4 
22	 120.4 	 124.8 
23	 124.8 	 129.2 
24	 129.2 	 133.6 
25	 133.6 	 138 
26	 138 	 142.4 
27	 142.4 	 146.8 
28	 146.8 	 151.2 
29	 151.2 	 155.6 
30	 155.6 	 159.68 
31	 160 	 164.4 
32	 164.4 	 168.32 
33	 168.8 	 172.15 
34	 173.2 	 177.38 
35	 177.6 	 181.8 
36	 182 	 186.4 
37	 186.4 	 190.8 
38	 190.8 	 193.76 
39	 195.2 	 199.19 
40	 199.6 	 204 
41	 204 	 208.4 
42	 208.4 	 211.26 
43	 212.8 	 217.2 
44	 217.2 	 221.16 
45	 221.6 	 226 
46	 226 	 228.75 
