528	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.7 
2	 122 	 122.81 
3	 131.5 	 133.08 
4	 141 	 150.5 
5	 150.5 	 160 
6	 160 	 169.5 
7	 169.5 	 177.3 
8	 179 	 186.14 
9	 188.5 	 198 
10	 198 	 203.55 
11	 207.5 	 210.65 
12	 217 	 226.5 
13	 226.5 	 228.35 
14	 236 	 238.38 
15	 245.5 	 251.75 
16	 255 	 263.21 
17	 264.5 	 269.95 
18	 274 	 279.43 
19	 283.5 	 286.88 
20	 293 	 299.29 
21	 302.5 	 310.87 
22	 312 	 316.82 
23	 321.5 	 325.48 
24	 331 	 336.33 
25	 340.5 	 343 
26	 350 	 352.28 
27	 359.5 	 364.28 
28	 369 	 371.48 
29	 378.5 	 385.01 
30	 388 	 393.44 
31	 397.5 	 407 
32	 407 	 414.41 
33	 416.5 	 425.35 
34	 426 	 429.06 
35	 435.5 	 438.98 
36	 445 	 454.4 
37	 454.5 	 464 
38	 464 	 470.63 
39	 473.5 	 479.4 
40	 483 	 491.8 
41	 492 	 494.34 
42	 501 	 506.92 
43	 510 	 514 
44	 519 	 523.3 
45	 528 	 532.3 
46	 537 	 544.38 
47	 546 	 549.55 
