524	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 1.5 
2	 9.5 	 11.75 
3	 28.5 	 33.37 
4	 47.5 	 52.58 
5	 57 	 64.28 
6	 66.5 	 71 
7	 76 	 78.66 
8	 85.5 	 93.72 
9	 95 	 102.69 
10	 104.5 	 111.48 
11	 114 	 122.33 
12	 123.5 	 132.6 
13	 133 	 139.7 
14	 142.5 	 146.91 
15	 152 	 158.72 
16	 161.5 	 169.53 
17	 171 	 178.44 
18	 180.5 	 188.5 
19	 190 	 195.37 
20	 199.5 	 204.6 
21	 209 	 216.52 
22	 218.5 	 225.75 
23	 228 	 235.55 
24	 237.5 	 245.79 
25	 247 	 256.33 
26	 256.5 	 266 
27	 266 	 272.19 
28	 275.5 	 282.6 
29	 285 	 287.2 
30	 289 	 291.1 
31	 294.5 	 296.33 
32	 303.5 	 306.68 
33	 327.5 	 332.17 
34	 332.5 	 334.2 
35	 339.5 	 341 
