574C	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 194.5 	 202.25 
2	 204 	 213.38 
3	 213.5 	 218.83 
4	 223 	 226.73 
5	 232.5 	 238.84 
6	 242 	 248.4 
7	 251.5 	 261 
8	 261 	 265.87 
9	 270.5 	 274.55 
10	 280 	 289.5 
11	 289.5 	 294 
12	 299 	 308.43 
13	 308.5 	 315 
14	 318 	 321.39 
15	 327.5 	 336.87 
16	 337 	 341.9 
17	 346.5 	 354.04 
18	 356 	 358.56 
19	 365.5 	 368.24 
20	 375 	 384.3 
21	 384.5 	 390.73 
22	 394 	 398.9 
23	 403.5 	 412.38 
24	 413 	 419.56 
25	 422.5 	 424.59 
26	 432 	 435.97 
27	 441.5 	 446.96 
28	 451 	 451.64 
29	 460.5 	 465.33 
30	 470 	 474.94 
31	 479.5 	 483.25 
32	 489 	 493.27 
33	 498.5 	 506.07 
34	 508 	 510.74 
35	 517.5 	 520 
36	 520 	 520.3 
37	 525.5 	 525.8 
