327A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 4 	 8.7 
2	 13.5 	 20 
3	 23 	 25.5 
4	 32.5 	 41.5 
5	 42 	 51.5 
6	 51.5 	 60.8 
7	 61 	 62.7 
8	 70.5 	 77.9 
9	 80 	 89.5 
10	 89.5 	 92.8 
11	 99 	 100.9 
12	 108.5 	 114.1 
13	 137 	 138.8 
14	 146.5 	 154.7 
15	 175 	 177.8 
16	 184.5 	 193.2 
17	 213 	 215 
18	 222.5 	 232 
19	 251 	 254.2 
20	 279.5 	 281.6 
21	 308 	 312.8 
22	 336.5 	 340.3 
23	 365 	 367.5 
24	 393.5 	 396.4 
25	 422 	 425.7 
26	 450.5 	 453.5 
27	 460 	 462.7 
