77B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 9.1 	 18.2 
2	 18.2 	 27.3 
3	 27.3 	 34.9 
4	 36.6 	 45.6 
5	 45.6 	 54.7 
6	 54.8 	 63.6 
7	 64 	 73.1 
8	 73.1 	 81.6 
9	 82.2 	 91.3 
10	 91.5 	 100.6 
11	 100.6 	 102.1 
12	 109.6 	 118.7 
13	 118.8 	 127.9 
14	 128 	 137.1 
15	 137.1 	 146.2 
16	 146.2 	 155 
17	 155.5 	 161.6 
18	 161.6 	 170.6 
19	 170.6 	 179.7 
20	 179.7 	 188.8 
21	 189 	 198.1 
22	 198.1 	 207.2 
23	 207.2 	 216.3 
24	 216.3 	 225.4 
25	 225.6 	 234.6 
26	 234.6 	 243.7 
27	 243.8 	 252.9 
28	 253 	 262.1 
29	 262.1 	 271.2 
30	 271.2 	 280.3 
31	 280.3 	 289.4 
32	 289.6 	 298.6 
33	 298.6 	 307.7 
34	 307.8 	 316.9 
35	 317 	 317 
36	 326.1 	 329.8 
37	 335.2 	 344.3 
38	 344.3 	 353.4 
39	 353.6 	 362.6 
40	 362.6 	 367.5 
41	 371.8 	 380.9 
42	 381 	 390.1 
43	 390.1 	 399.2 
44	 399.2 	 408.3 
45	 408.3 	 417.4 
46	 417.6 	 426.6 
47	 426.6 	 433.3 
48	 435.8 	 444.2 
49	 445 	 454.1 
50	 454.1 	 463.2 
51	 463.2 	 470.8 
52	 470.8 	 473.2 
53	 476.3 	 477.4 
54	 481 	 481.2 
