278	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6 
2	 101 	 110.5 
3	 110.5 	 119.5 
4	 120 	 127.5 
5	 129.5 	 138.5 
6	 139 	 148.5 
7	 148.5 	 157.8 
8	 158 	 167.5 
9	 167.5 	 176 
10	 177 	 186 
11	 186.5 	 195.4 
12	 196 	 204.7 
13	 205.5 	 215 
14	 215 	 224.3 
15	 224.5 	 232.8 
16	 234 	 243.5 
17	 243.5 	 252.3 
18	 253 	 262 
19	 262.5 	 266 
20	 272 	 281 
21	 281.5 	 291 
22	 291 	 296.9 
23	 300.5 	 310 
24	 310 	 319.5 
25	 319.5 	 326.1 
26	 329 	 338.5 
27	 338.5 	 348 
28	 348 	 356.6 
29	 357.5 	 366.9 
30	 376.5 	 379.4 
31	 395.5 	 399.6 
32	 405 	 414.2 
33	 415.5 	 420.9 
34	 424 	 426.5 
35	 429 	 433.3 
