533A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 57 	 64.5 
2	 142.5 	 146 
3	 152 	 154.5 
4	 154.5 	 159 
5	 161.5 	 171 
6	 171 	 178.05 
7	 180.5 	 186.55 
8	 190 	 194.41 
9	 199.5 	 208.88 
10	 209 	 216.96 
11	 218.5 	 228 
12	 228 	 230.01 
13	 237.5 	 245.85 
14	 247 	 248.56 
15	 256.5 	 259.41 
16	 266 	 275.5 
17	 275.5 	 285 
18	 285 	 294.5 
19	 294.5 	 304 
20	 304 	 312.86 
21	 313.5 	 323 
22	 323 	 332.5 
23	 332.5 	 338.63 
24	 342 	 351.5 
25	 351.5 	 361 
26	 361 	 368.56 
27	 370.5 	 380 
28	 380 	 382.46 
29	 391.2 	 397.4 
