361	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 31.5 	 36.55 
2	 60 	 61.75 
3	 98 	 100 
4	 136 	 137.5 
5	 174 	 179.6 
6	 202.5 	 206.4 
7	 231 	 232.25 
8	 250 	 255.2 
9	 259.5 	 267.45 
10	 269 	 277.35 
11	 278.5 	 287.25 
12	 297.5 	 304.95 
13	 326 	 327.25 
14	 364 	 366.65 
15	 402 	 405 
16	 440 	 442.4 
17	 478 	 480 
18	 525.5 	 527.5 
19	 573 	 577.8 
20	 610.5 	 615.85 
21	 668 	 672.9 
22	 715.5 	 721.5 
23	 763 	 768.8 
24	 810.5 	 816.35 
25	 858 	 867.5 
26	 905.5 	 913.45 
27	 953 	 957.9 
28	 1000.5 	 1008.4 
29	 1029 	 1037 
30	 1038.5 	 1043.1 
31	 1048 	 1053 
32	 1057.5 	 1066.9 
33	 1067 	 1070.7 
34	 1076.5 	 1081.3 
35	 1086 	 1089.6 
36	 1095.5 	 1099.65 
37	 1105 	 1108 
38	 1114.5 	 1118.3 
39	 1124 	 1128.4 
40	 1143 	 1148.45 
41	 1162 	 1167.6 
42	 1181 	 1184 
43	 1200 	 1206.3 
44	 1219 	 1223.5 
45	 1238 	 1243.9 
46	 1257 	 1260.75 
47	 1266.5 	 1270.45 
48	 1285.5 	 1288.5 
49	 1304.5 	 1304.7 
