548A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 205.5 	 205.5 
2	 215.5 	 221.02 
3	 224.5 	 233.63 
4	 234 	 242.96 
5	 243.5 	 252.61 
6	 253 	 259.27 
7	 262.5 	 266.7 
8	 272 	 281.03 
9	 281.5 	 289.15 
10	 291 	 300.41 
11	 300.5 	 307.11 
12	 310 	 318.38 
13	 319.5 	 328.8 
14	 329 	 337.69 
15	 338.5 	 346.62 
16	 348 	 355.29 
17	 357.5 	 366.5 
18	 367 	 371.69 
19	 376.5 	 385.22 
20	 386 	 391.44 
21	 395.5 	 401.69 
22	 405 	 414.4 
23	 414.5 	 418.98 
24	 424 	 432.7 
25	 433.5 	 441.75 
26	 443 	 452.5 
27	 452.5 	 460.2 
28	 462 	 471.4 
29	 471.5 	 478.23 
30	 481 	 485.45 
31	 490.5 	 494.3 
32	 500 	 505.49 
33	 509.5 	 514.53 
34	 519 	 528.5 
35	 528.5 	 530.19 
36	 535.5 	 535.55 
37	 538 	 538.1 
38	 547 	 550.06 
