262	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.9 
2	 5 	 9.5 
3	 14.5 	 23.2 
4	 24 	 29.4 
5	 33.5 	 41.1 
6	 43 	 52 
7	 52.5 	 61.5 
8	 62 	 71.5 
9	 71.5 	 81 
10	 81 	 90.5 
11	 90.5 	 100 
12	 100 	 109.5 
13	 109.5 	 119 
14	 119 	 128.5 
15	 128.5 	 137.5 
16	 138 	 145.2 
17	 147.5 	 157 
18	 157 	 166.5 
19	 166.5 	 176 
20	 176 	 185.2 
21	 185.5 	 194.7 
22	 195 	 201.2 
23	 204.5 	 213.1 
24	 214 	 223 
25	 223.5 	 230.6 
26	 233 	 242.5 
27	 242.5 	 252 
28	 252 	 256.1 
29	 261.5 	 271 
30	 271 	 278.5 
31	 280.5 	 288.5 
32	 290 	 299.5 
33	 299.5 	 308.3 
34	 309 	 315 
35	 318.5 	 327.2 
36	 328 	 337.3 
37	 337.5 	 347 
38	 347 	 354.5 
39	 356.5 	 365 
40	 366 	 373 
41	 375.5 	 383.3 
42	 385 	 392.4 
43	 394.5 	 397.4 
44	 404 	 407.9 
45	 413.5 	 422.5 
46	 423 	 423.1 
47	 432.5 	 433 
