538A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.41 
2	 2.5 	 6.08 
3	 12 	 14.72 
4	 21.5 	 26.47 
5	 31 	 33.65 
6	 40.5 	 45.02 
7	 50 	 55.73 
8	 59.5 	 63.21 
9	 69 	 74.85 
10	 78.5 	 85.64 
11	 88 	 90.92 
12	 97.5 	 104.01 
13	 107 	 110.95 
14	 116.5 	 117.82 
15	 126 	 126.5 
16	 135.5 	 144.35 
17	 145 	 154.4 
18	 154.5 	 163.21 
19	 164 	 171.54 
20	 173.5 	 181.4 
21	 183 	 189.39 
22	 192.5 	 193.43 
23	 202 	 202.56 
24	 211.5 	 211.98 
25	 221 	 221.15 
26	 230.5 	 230.6 
27	 240 	 240.11 
28	 249.5 	 249.69 
29	 259 	 259.15 
30	 268.5 	 270.76 
31	 278 	 279.97 
32	 287.5 	 296.06 
33	 296.5 	 299.42 
34	 305.5 	 308.3 
35	 314.5 	 320.01 
36	 323.5 	 327.2 
