704A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.2 
2	 7.2 	 16.7 
3	 16.7 	 26.2 
4	 26.2 	 34.49 
5	 35.7 	 45.13 
6	 45.2 	 54.7 
7	 54.7 	 63.55 
8	 64.2 	 73.22 
9	 73.7 	 83.2 
10	 83.2 	 92.7 
11	 92.7 	 102.2 
12	 102.2 	 111.36 
13	 111.7 	 121.2 
14	 121.2 	 129.78 
15	 130.7 	 140.2 
16	 140.2 	 148.9 
17	 149.7 	 158.91 
18	 159.2 	 168.04 
19	 168.7 	 178.2 
20	 178.2 	 187.7 
21	 187.7 	 193.37 
22	 197.2 	 205.33 
23	 206.7 	 214.8 
24	 216.2 	 224.31 
25	 225.7 	 234.48 
26	 235.2 	 235.2 
27	 244.7 	 244.76 
28	 254.2 	 254.2 
29	 263.7 	 263.91 
30	 273.2 	 273.37 
