520	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 51.5 	 51.6 
3	 103.5 	 108.8 
4	 170.5 	 174.88 
5	 218 	 219.17 
6	 227.5 	 227.51 
7	 237 	 237 
8	 246.5 	 248.78 
9	 256 	 263.66 
10	 265.5 	 266.1 
11	 275 	 280.38 
12	 284.5 	 286.51 
13	 305 	 305.18 
14	 310.5 	 314.1 
15	 303.5 	 306.11 
16	 313 	 318.15 
17	 322.5 	 324.7 
18	 332 	 333.18 
19	 336.5 	 338.13 
20	 341.5 	 344.59 
21	 346 	 348.63 
22	 351 	 352 
23	 355.5 	 358.16 
24	 360.5 	 364.7 
25	 370.5 	 373.3 
26	 389 	 391.83 
27	 398.5 	 398.7 
28	 417.5 	 418 
29	 436.5 	 439.3 
30	 446 	 447.05 
31	 450.5 	 450.66 
