186	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2 
2	 2 	 8 
3	 11 	 20 
4	 49 	 58 
5	 96 	 97.6 
6	 105 	 111 
7	 114 	 123 
8	 133 	 140 
9	 161 	 170 
10	 170 	 178.3 
11	 207 	 215.5 
12	 245 	 246 
13	 291 	 293 
14	 338 	 338.8 
15	 385 	 386.2 
16	 394 	 396.5 
17	 422 	 425.5 
18	 440 	 443.8 
19	 449 	 455 
20	 458 	 464.5 
21	 506 	 509.4 
22	 562 	 565.9 
23	 618 	 621.7 
24	 683 	 687.3 
25	 731 	 734 
26	 805 	 808 
27	 861 	 870 
28	 917 	 925 
