237	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.4 
2	 6.5 	 9.5 
3	 16 	 16 
4	 25.5 	 34.7 
5	 35 	 44.3 
6	 44.5 	 54 
7	 54 	 63.5 
8	 63.5 	 72.7 
9	 73 	 82.4 
10	 82.5 	 91.9 
11	 92 	 101.4 
12	 101.5 	 110.9 
13	 111 	 120.3 
14	 120.5 	 129.5 
15	 130 	 133.7 
16	 139.5 	 148.8 
17	 149 	 158.3 
18	 158.5 	 167.8 
19	 168 	 177 
20	 177.5 	 186.7 
21	 187 	 196.5 
22	 196.5 	 200.7 
23	 206 	 215.4 
24	 215.5 	 224.3 
25	 225 	 234.5 
26	 234.5 	 239.7 
27	 244 	 253.4 
28	 253.5 	 263 
29	 263 	 272 
30	 272.5 	 282 
31	 282 	 283.5 
32	 291.5 	 294.8 
33	 301 	 301 
34	 310.5 	 311.3 
35	 320 	 320.6 
36	 329.5 	 330.8 
37	 339 	 340.9 
38	 345 	 346.5 
39	 354.5 	 354.5 
40	 373.5 	 373.5 
41	 383 	 385.2 
42	 392.5 	 393.8 
43	 402 	 406.3 
44	 411.5 	 415.8 
45	 421 	 424 
46	 430.5 	 432.5 
47	 444 	 446.1 
48	 449.5 	 451 
49	 459 	 462 
50	 468.5 	 470 
51	 478 	 479.8 
52	 487.5 	 488.8 
53	 497 	 498.7 
54	 506.5 	 507.1 
55	 516 	 516.3 
56	 525.5 	 527 
57	 535 	 535.4 
58	 544.5 	 545.6 
59	 554 	 554.5 
60	 563.5 	 563.5 
61	 573 	 574 
62	 592 	 594.5 
63	 611 	 613.4 
64	 630 	 632.2 
65	 649 	 652.8 
66	 668 	 672.5 
67	 687 	 693.5 
