166	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 1 	 11 
3	 11 	 17 
4	 20 	 29 
5	 29 	 36 
6	 47 	 47 
7	 65 	 74 
8	 84 	 93 
9	 103 	 111.5 
10	 121 	 128 
11	 140 	 149 
12	 159 	 163 
13	 169 	 178 
14	 178 	 187 
15	 187 	 187.1 
16	 189 	 197.5 
17	 198 	 198 
18	 202 	 204.5 
19	 211 	 214.5 
20	 221 	 230 
21	 230 	 230.5 
22	 240 	 240.1 
23	 250 	 252 
24	 260 	 269 
25	 270 	 272 
26	 279 	 279.1 
27	 289 	 292 
28	 298 	 300 
29	 307 	 310.5 
