261	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 9.5 	 11.4 
3	 47.5 	 52.5 
4	 95 	 97.3 
5	 161.5 	 162.5 
6	 171 	 180 
7	 180.5 	 184.8 
8	 190 	 197.7 
9	 199.5 	 204.6 
10	 209 	 209.4 
11	 218.5 	 219 
12	 228 	 229.6 
13	 237.5 	 237.7 
14	 247 	 248.3 
15	 256.5 	 257.9 
16	 266 	 266.9 
17	 275.5 	 275.5 
18	 285 	 285.2 
19	 304 	 310.5 
20	 313.5 	 315.3 
21	 332.5 	 336.7 
22	 342 	 349.3 
23	 361 	 365.5 
24	 380 	 382.3 
25	 399 	 402.3 
26	 418 	 420.8 
27	 437 	 439.8 
28	 446.5 	 450.7 
29	 465.5 	 468.7 
30	 484.5 	 489.5 
31	 503.5 	 509.7 
32	 522.5 	 527.1 
33	 532 	 533.7 
34	 534 	 537.7 
35	 541.5 	 548.5 
36	 551 	 552.3 
37	 552.5 	 556.1 
38	 560.5 	 566.6 
39	 570 	 570.9 
