1053A	2.00	19991217	1	From IR ODP 171B, p.322
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	9.81
2	9.5	19.60
3	19.0	28.80
4	28.5	38.31
5	38.0	47.80
6	47.5	57.33
7	57.0	66.85
8	66.5	76.38
9	76.0	85.73
10	85.5	94.85
11	95.0	104.94
12	104.5	114.60
13	114.0	123.82
14	123.5	133.48
15	133.0	139.05
16	139.0	147.42
17	144.7	153.06
18	154.3	164.05
19	163.9	173.19
20	173.5	183.33
