627B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.8 
2	 5.8 	 15.16 
3	 15.5 	 25.07 
4	 25.2 	 34.69 
5	 34.7 	 44.2 
6	 44.2 	 53.66 
7	 53.8 	 63.29 
8	 63.3 	 72.07 
9	 72.9 	 82.5 
10	 82.5 	 92 
11	 92 	 101.5 
12	 101.5 	 111.27 
13	 111.3 	 120.24 
14	 120.8 	 130.3 
15	 130.3 	 137.14 
16	 139.9 	 149.42 
17	 149.7 	 155.59 
18	 162.2 	 164.39 
19	 171.8 	 181.4 
20	 181.4 	 182.34 
21	 191 	 199.09 
22	 200.7 	 201.53 
23	 210.2 	 218.06 
24	 219.9 	 220.14 
25	 229.4 	 229.61 
26	 239.1 	 241.17 
27	 248.7 	 258.2 
28	 258.2 	 265.8 
29	 267.5 	 276.6 
30	 276.6 	 281.87 
31	 286.3 	 292.2 
32	 296 	 305.1 
33	 305.6 	 308.25 
34	 315 	 324.66 
35	 324.7 	 329.96 
36	 334.3 	 335.24 
37	 343.9 	 345.01 
38	 353.5 	 363.1 
39	 363.1 	 372.7 
40	 372.7 	 382.4 
41	 382.4 	 391.9 
42	 391.9 	 401.5 
43	 401.5 	 411.1 
44	 411.1 	 419.99 
45	 420.7 	 422.43 
46	 430 	 439.7 
47	 439.7 	 448.7 
48	 448.7 	 448.99 
49	 458.3 	 459.15 
50	 467.8 	 467.8 
51	 477.5 	 477.89 
52	 487.1 	 487.4 
53	 496.7 	 497.27 
54	 506.4 	 506.97 
55	 514.2 	 516.09 
56	 519.2 	 521.26 
57	 524.2 	 525.3 
58	 527.8 	 528.67 
59	 530.6 	 531.75 
60	 533.8 	 534.66 
