748B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .1 
2	 .1 	 9.6 
3	 9.6 	 19.1 
4	 19.1 	 28.6 
5	 28.6 	 38.1 
6	 38.1 	 47.6 
7	 47.6 	 57.06 
8	 57.1 	 66.6 
9	 66.6 	 76.1 
10	 76.1 	 84.31 
11	 85.6 	 95.1 
12	 95.1 	 104.6 
13	 104.6 	 114.1 
14	 114.1 	 123.45 
15	 123.6 	 133.1 
16	 133.1 	 142.27 
17	 142.6 	 152.1 
18	 152.1 	 161.6 
19	 161.6 	 171.1 
20	 171.1 	 180.6 
21	 180.6 	 181.3 
22	 187.1 	 187.35 
23	 196.6 	 200.92 
24	 206.1 	 206.13 
25	 215.6 	 215.6 
