522	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.85 
2	 2.9 	 7.04 
3	 7.3 	 10.57 
4	 10.8 	 15.15 
5	 15.2 	 19.17 
6	 19.6 	 23 
7	 24 	 28.35 
8	 28.4 	 32.11 
9	 32.8 	 36.37 
10	 37.2 	 41.05 
11	 41.2 	 44.06 
12	 44.2 	 47.85 
13	 48.2 	 48.2 
14	 50.7 	 55.1 
15	 55.1 	 59.5 
16	 59.5 	 63.89 
17	 63.9 	 68.3 
18	 68.3 	 72.46 
19	 72.7 	 77.01 
20	 77.3 	 80.13 
21	 81.3 	 85.7 
22	 85.7 	 89.99 
23	 90.1 	 90.1 
24	 91.6 	 91.71 
25	 91.6 	 95.58 
26	 95.6 	 99.8 
27	 99.8 	 104.2 
28	 104.2 	 108.58 
29	 108.6 	 112.9 
30	 113 	 117.39 
31	 117.4 	 121.64 
32	 121.8 	 126.29 
33	 126.8 	 129.7 
34	 129.7 	 133.7 
35	 133.7 	 136.2 
36	 136.2 	 139.7 
37	 139.7 	 143.6 
38	 143.7 	 147 
39	 147.7 	 147.7 
