543	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.12 
2	 10.5 	 18.36 
3	 20 	 29.5 
4	 29.5 	 39 
5	 39 	 45.51 
6	 48.5 	 57.99 
7	 58 	 63.2 
8	 67.5 	 74.93 
9	 77 	 86.5 
10	 86.5 	 93.12 
11	 96 	 100.47 
12	 105.5 	 115 
13	 115 	 124.5 
14	 124.5 	 132.62 
15	 134 	 137.59 
16	 143.5 	 150.33 
17	 153 	 159.81 
18	 162.5 	 171.53 
19	 172 	 180.54 
20	 181.5 	 187.48 
21	 191 	 191 
22	 200.5 	 200.5 
23	 210 	 213.61 
24	 219.5 	 226.24 
25	 229 	 232.51 
26	 238.5 	 247.52 
27	 248 	 255.37 
28	 257.5 	 265.41 
29	 267 	 276 
30	 276 	 284.96 
31	 286 	 287.88 
32	 295.5 	 302.62 
33	 305 	 309.01 
34	 314.5 	 317.3 
