527	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.97 
2	 9 	 13.35 
3	 18.5 	 24.78 
4	 28 	 30 
5	 37.5 	 41.13 
6	 47 	 56.5 
7	 56.5 	 59.6 
8	 66 	 73.73 
9	 75.5 	 76.67 
10	 85 	 85 
11	 89.5 	 90.02 
12	 94.5 	 101.5 
13	 104 	 113.5 
14	 113.5 	 123 
15	 123 	 126.16 
16	 132.5 	 139.65 
17	 142 	 148.52 
18	 151.5 	 156.04 
19	 161 	 168.55 
20	 170.5 	 175.62 
21	 180 	 180.43 
22	 184.5 	 186.82 
23	 189.5 	 191.96 
24	 199 	 204.59 
25	 208.5 	 211.67 
26	 218 	 221.63 
27	 227.5 	 232.5 
28	 237 	 245.65 
29	 246.5 	 250.08 
30	 256 	 261.36 
31	 265.5 	 273.01 
32	 275 	 284.23 
33	 284.5 	 289.63 
34	 294 	 303.5 
35	 303.5 	 310.58 
36	 313 	 320.93 
37	 322.5 	 331.89 
38	 332 	 338.75 
39	 341.5 	 346.32 
40	 346.5 	 349.1 
41	 350.5 	 357.12 
42	 359.5 	 365.67 
43	 368.5 	 374.5 
44	 377.5 	 384.24 
