209	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9 
2	 9 	 17.4 
3	 18 	 27 
4	 27 	 35.2 
5	 36 	 42.8 
6	 45 	 54 
7	 54 	 54 
8	 63 	 63 
9	 74 	 74.5 
10	 83 	 83 
11	 92 	 92 
12	 101 	 101 
13	 110 	 110 
14	 131 	 133.1 
15	 150 	 151 
16	 168 	 170.4 
17	 187 	 188.1 
18	 196 	 197 
19	 205 	 205 
20	 214 	 215.5 
21	 223 	 223.7 
22	 232 	 232 
23	 241 	 244 
24	 250 	 251.3 
25	 259 	 260.5 
26	 268 	 268 
27	 272 	 273.9 
28	 281 	 284.9 
29	 290 	 290.6 
30	 299 	 299 
31	 308 	 308.8 
32	 317 	 317.2 
33	 326 	 326 
34	 335 	 337.3 
