574	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.5 
2	 4.5 	 14 
3	 14 	 23.5 
4	 23.5 	 33 
5	 33 	 42.5 
6	 42.5 	 52 
7	 52 	 60.99 
8	 61 	 70.5 
9	 70.5 	 80 
10	 80 	 89.33 
11	 89.5 	 98.6 
12	 98.6 	 108.1 
13	 108.1 	 117.6 
14	 117.6 	 122.59 
15	 122.6 	 127.6 
16	 127.6 	 132.6 
17	 132.6 	 137.6 
18	 137.6 	 142.26 
19	 142.6 	 147.6 
20	 147.6 	 152.5 
21	 152.5 	 157.5 
22	 157.5 	 162.5 
23	 162.5 	 167.5 
24	 167.5 	 172.5 
25	 172.5 	 177.5 
26	 177.5 	 182.2 
27	 182.2 	 187.2 
28	 187.2 	 192.2 
29	 192.2 	 197.2 
30	 197.2 	 202.2 
31	 202.2 	 206.5 
