791B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 230 	 230 
2	 239.5 	 239.51 
3	 339.7 	 339.8 
4	 416.3 	 416.3 
5	 425.7 	 425.71 
6	 435 	 435 
7	 444.7 	 444.7 
8	 454.3 	 454.3 
9	 463.6 	 463.84 
10	 473.3 	 474.32 
11	 482.9 	 483.08 
12	 492.6 	 492.6 
13	 502.1 	 504.86 
14	 511.8 	 511.8 
15	 521.5 	 521.74 
16	 531.2 	 531.69 
17	 540.9 	 541.04 
18	 550.6 	 551.21 
19	 560.3 	 560.3 
20	 569.7 	 570.08 
21	 579.3 	 579.45 
22	 589 	 589.91 
23	 598.7 	 604.08 
24	 608.4 	 609.63 
25	 618.1 	 621.12 
26	 627.7 	 628.69 
27	 637 	 637.89 
28	 646.6 	 652.45 
29	 656.3 	 656.54 
30	 666 	 671.94 
31	 675.6 	 680.53 
32	 685.3 	 686.81 
33	 695 	 695.32 
34	 704.6 	 711.11 
35	 714.3 	 715.55 
36	 723.6 	 730 
37	 733.2 	 735.82 
38	 742.8 	 748.05 
39	 752.4 	 755.49 
40	 762.1 	 765.84 
41	 771.7 	 776.1 
42	 781.3 	 785.79 
43	 791 	 792.6 
44	 800.7 	 803.46 
45	 810.3 	 813.65 
46	 820 	 822.84 
47	 829.6 	 830.81 
48	 839.2 	 839.45 
49	 848.9 	 849.12 
50	 858.6 	 858.77 
51	 868.3 	 868.47 
52	 878 	 878.3 
53	 887.6 	 887.87 
54	 897.3 	 897.32 
55	 906.6 	 906.64 
56	 916.3 	 916.64 
57	 925.9 	 926.92 
58	 935.5 	 935.56 
59	 945.2 	 945.84 
60	 954.8 	 955.05 
61	 964.5 	 964.67 
62	 974.1 	 975.17 
63	 983.7 	 984.68 
64	 993 	 994.48 
65	 1002.7 	 1003.59 
66	 1012.4 	 1013.92 
67	 1022.1 	 1025.15 
68	 1031.8 	 1032.23 
69	 1041.5 	 1041.8 
70	 1051.1 	 1051.68 
71	 1060.8 	 1061.14 
72	 1070.4 	 1073.33 
73	 1080 	 1082.7 
74	 1089.7 	 1089.86 
75	 1099.3 	 1099.86 
76	 1109 	 1111.06 
77	 1118.6 	 1121.2 
78	 1128.3 	 1129.07 
79	 1137.6 	 1138.6 
