374	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 100.5 	 103.1 
2	 157 	 161.4 
3	 208 	 209 
4	 251.5 	 256.3 
5	 297 	 303.8 
6	 330.5 	 340 
7	 340 	 349.5 
8	 349.5 	 355 
9	 359 	 365.1 
10	 368.5 	 369.2 
11	 378 	 380.5 
12	 381.5 	 384.13 
13	 387.5 	 391.5 
14	 392.5 	 395.6 
15	 397 	 400.1 
16	 406.5 	 407.5 
17	 411 	 412.2 
18	 416 	 416.5 
19	 418 	 419.3 
20	 420 	 421.4 
21	 425.5 	 426 
22	 435 	 439.5 
23	 444.5 	 444.5 
24	 454 	 454 
S25	 375 	 375 
S26	 370.5 	 370.5 
