936A	2.00	19980722	1	From IR ODP 155, p.324
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	6.54
2	6.5	16.39
3	16.0	26.36
4	25.5	35.87
5	35.0	45.39
6	44.5	54.89
7	54.0	63.52
8	63.5	73.62
9	73.0	75.37
10	82.5	91.07
11	92.0	93.26
12	96.7	96.97
13	106.3	112.31
14	115.9	117.51
15	125.5	125.92
16	135.2	135.90
17	144.8	150.90
18	154.5	164.03
19	164.1	172.35
20	173.8	181.55
21	183.4	191.30
22	193.1	199.79
23	202.8	210.15
24	212.5	220.77
25	222.1	229.78
26	231.7	241.52
27	241.4	251.59
28	251.1	259.60
29	260.7	268.47
30	270.4	279.12
31	279.9	286.73
32	289.4	299.12
33	299.0	307.65
34	308.6	308.60
35	318.2	319.73
36	327.9	327.93
37	337.5	337.50
38	347.2	347.21
39	356.8	357.83
40	366.4	366.00
41	376.0	382.19
42	385.7	388.80
43	395.3	405.49
44	405.0	408.68
45	414.6	422.96
46	424.2	426.20
