686B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.5 
2	 8.5 	 18 
3	 18 	 27.5 
4	 27.5 	 34.57 
5	 37 	 46.5 
6	 46.5 	 51.69 
7	 56 	 57.9 
8	 65.5 	 71.6 
9	 75 	 84.39 
10	 84.5 	 90.99 
11	 94 	 103.5 
12	 103.5 	 110.72 
13	 113 	 113.98 
14	 122.5 	 132 
15	 132 	 140.72 
16	 141.5 	 151 
17	 151 	 160.44 
18	 160.5 	 170 
19	 170 	 171.04 
20	 179.5 	 189 
21	 189 	 192.46 
22	 198.5 	 208 
23	 208 	 213.85 
24	 217.5 	 222.43 
25	 227 	 236.46 
26	 236.5 	 246 
27	 246 	 247.5 
28	 255.5 	 265 
29	 265 	 269.18 
30	 274.5 	 284 
31	 284 	 284.85 
32	 293.5 	 297.25 
