570	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.76 
2	 4.8 	 11.51 
3	 17.5 	 26.6 
4	 27.2 	 32.57 
5	 36.8 	 45.99 
6	 46.4 	 55.53 
7	 56 	 61.34 
8	 65.7 	 69.53 
9	 75.4 	 78.05 
10	 85.1 	 88.27 
11	 94.7 	 99.53 
12	 104.3 	 104.3 
13	 113.9 	 113.9 
14	 123.6 	 131.62 
15	 133.3 	 136.78 
16	 143 	 150.6 
17	 152.7 	 159.85 
18	 162.4 	 165.08 
19	 172.1 	 176.98 
20	 181.8 	 183.7 
21	 191.5 	 194.55 
22	 201.2 	 206.63 
23	 210.7 	 218.89 
24	 220.2 	 225.35 
25	 229.7 	 234.83 
26	 239.4 	 242 
27	 249.1 	 250.6 
28	 258.8 	 262.65 
29	 268.4 	 272.73 
30	 278 	 281.3 
31	 287.6 	 288.81 
32	 297.2 	 300.33 
33	 306.8 	 306.9 
34	 316.4 	 318.32 
35	 326 	 329.89 
36	 335.6 	 337.29 
37	 345.8 	 347.76 
38	 354.8 	 355.5 
39	 364.4 	 365.6 
40	 374 	 374.3 
41	 383.3 	 388.18 
42	 392.6 	 394.35 
