569	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 1.18 
2	 1.2 	 8.83 
3	 11.1 	 16.83 
4	 20.6 	 30.22 
5	 30.3 	 35.71 
6	 40 	 48.9 
7	 49.7 	 58.9 
8	 58.9 	 63.12 
9	 68.5 	 71.63 
10	 77.9 	 81.1 
11	 87.4 	 90.53 
12	 97.1 	 106.07 
13	 106.7 	 111.82 
14	 116 	 119.81 
15	 125.6 	 130.06 
16	 135.1 	 136.37 
17	 144.8 	 152.07 
18	 154.4 	 158.69 
19	 164.1 	 164.47 
20	 173.8 	 175.95 
21	 183.4 	 186.94 
22	 192.9 	 196.04 
23	 202.6 	 207.83 
24	 212.1 	 220.34 
25	 221.8 	 225.62 
26	 231.4 	 238.25 
27	 241 	 245.6 
