558	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 158 	 167.15 
2	 167.5 	 176.28 
3	 177 	 186.48 
4	 186.5 	 196 
5	 196 	 205.4 
6	 205.5 	 214.55 
7	 215 	 215.87 
8	 224.5 	 230.15 
9	 234 	 237.28 
10	 243.5 	 245.04 
11	 253 	 255.74 
12	 262.5 	 269.55 
13	 272 	 281 
14	 281.5 	 291 
15	 291 	 300.09 
16	 300.5 	 310 
17	 310 	 317.43 
18	 319.5 	 326.36 
19	 329 	 336.6 
20	 338.5 	 344.97 
21	 348 	 351.64 
22	 357.5 	 362.92 
23	 367 	 376.36 
24	 376.5 	 382.48 
25	 386 	 394.97 
26	 395.5 	 402.44 
27	 405 	 408.78 
28	 414.5 	 417.52 
29	 423.5 	 427.42 
30	 432.5 	 436.58 
31	 441.5 	 443.7 
32	 450.5 	 455.5 
33	 459.5 	 463.29 
34	 468.5 	 470 
35	 477.5 	 481.62 
36	 486.5 	 489.59 
37	 495.5 	 496.79 
38	 504.5 	 507.45 
39	 509 	 513.83 
40	 518 	 521.37 
41	 527 	 531.1 
42	 536 	 537.78 
43	 545 	 546.3 
44	 554 	 557.39 
