978A	2.00	19990507	1	From IR ODP 161, p.356
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	110.3	110.32
2	168.4	168.42
3	213.0	214.63
4	222.7	229.99
5	232.3	235.78
6	236.2	245.04
7	245.9	254.76
8	255.5	264.49
9	265.1	274.05
10	274.8	282.97
11	284.3	291.05
12	293.9	302.93
13	303.6	312.08
14	313.1	322.65
15	322.8	330.83
16	332.5	340.31
17	342.2	352.01
18	351.8	360.92
19	361.4	370.97
20	371.0	380.17
21	380.6	389.23
22	390.2	400.07
23	399.8	409.63
24	409.3	418.73
25	418.9	428.77
26	428.5	438.45
27	438.1	447.94
28	447.8	457.71
29	457.5	466.70
30	467.1	474.11
31	476.7	486.05
32	486.3	496.18
33	495.9	505.75
34	505.5	515.39
35	515.2	523.81
36	524.9	533.92
37	534.5	544.35
38	544.1	553.36
39	553.7	563.25
40	563.3	572.98
41	572.8	582.26
42	582.5	586.42
43	592.1	601.08
44	601.7	607.51
45	611.3	611.39
46	620.9	620.93
47	630.6	635.17
48	640.3	649.10
49	649.9	659.67
50	659.6	667.62
51	669.2	671.46
52	678.8	681.79
53	688.4	694.30
