410	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.47 
2	 7.5 	 12.87 
3	 17 	 22.04 
4	 26.5 	 32.85 
5	 36 	 45.2 
6	 45.5 	 49.63 
7	 55 	 56.98 
8	 64.5 	 73.96 
9	 74 	 74 
10	 83.5 	 93 
11	 93 	 102.5 
12	 102.5 	 102.5 
13	 112 	 114.35 
14	 121.5 	 131 
15	 131 	 139.96 
16	 140.5 	 149.7 
17	 150 	 150 
18	 159.5 	 167.01 
19	 169 	 178.35 
20	 178.5 	 182.07 
21	 188 	 197.5 
22	 197.5 	 207 
23	 207 	 215.57 
24	 216.5 	 226 
25	 226 	 235.5 
26	 235.5 	 239.69 
27	 245 	 249.79 
28	 254.5 	 259.96 
29	 264 	 270.75 
30	 273.5 	 283 
31	 283 	 288.32 
32	 292.5 	 297.46 
33	 302 	 304.25 
34	 311.5 	 314.12 
35	 321 	 326.13 
36	 330.5 	 334.51 
37	 340 	 341 
38	 349.5 	 351 
39	 359 	 365.7 
40	 368.5 	 369.3 
41	 378 	 379.4 
