702B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.3 
2	 6.3 	 15.8 
3	 15.8 	 25.2 
4	 25.3 	 33.67 
5	 34.8 	 43.06 
6	 44.3 	 47.5 
7	 53.8 	 56.34 
8	 63.3 	 72.8 
9	 72.8 	 81.5 
10	 82.3 	 91.8 
11	 91.8 	 101.29 
12	 101.3 	 110.8 
13	 110.8 	 118.62 
14	 120.3 	 129.8 
15	 129.8 	 139.08 
16	 139.3 	 148.8 
17	 148.8 	 158.3 
18	 158.3 	 167.06 
19	 167.8 	 177.24 
20	 177.3 	 185.67 
21	 186.8 	 191.58 
22	 196.3 	 202.86 
23	 205.8 	 207.06 
24	 215.3 	 219.17 
25	 224.8 	 226.27 
26	 234.3 	 235.77 
27	 243.8 	 245.5 
28	 253.3 	 254.15 
29	 262.8 	 263.57 
30	 272.3 	 275.03 
31	 277.3 	 278.73 
32	 286.8 	 287.89 
