808B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 111 	 111 
2	 120.6 	 121.71 
3	 130.3 	 130.3 
4	 139.9 	 141.21 
5	 149.5 	 151.46 
6	 159.1 	 159.1 
7	 168.8 	 173.99 
8	 178.5 	 179.41 
9	 188.2 	 193.73 
10	 197.4 	 203.71 
11	 206.8 	 210.37 
12	 216.3 	 216.72 
13	 225.8 	 228.6 
14	 235.1 	 236.14 
15	 244.5 	 245.25 
16	 254.2 	 255.91 
17	 263.4 	 269.42 
18	 273 	 273 
19	 282.5 	 286.31 
20	 287.9 	 290.23 
21	 297.5 	 297.98 
22	 307.1 	 309.08 
23	 316.8 	 317.67 
24	 326.4 	 331.05 
25	 336 	 340.6 
26	 340.6 	 340.74 
27	 345.6 	 345.82 
28	 355.2 	 355.53 
