567A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 195.5 	 201.6 
2	 205.2 	 214.65 
3	 214.9 	 224.6 
4	 224.6 	 228.98 
5	 234.1 	 241. 
6	 243.6 	 250.22 
7	 253.1 	 256.13 
8	 262.7 	 269.46 
9	 271.9 	 278.77 
10	 280.7 	 289.5 
11	 289.5 	 291.89 
12	 298.4 	 305.53 
13	 307.3 	 309.82 
14	 316.2 	 319.08 
15	 325.1 	 325.1 
16	 334 	 336.35 
17	 342.8 	 346.53 
18	 351.7 	 352.9 
19	 358.7 	 360.05 
20	 376.4 	 377.62 
21	 394.1 	 394.4 
22	 402.9 	 403.12 
23	 411.8 	 412.3 
24	 420.7 	 422.3 
25	 429.6 	 432.3 
26	 438.5 	 439.1 
27	 445.8 	 446.8 
28	 465.2 	 466.3 
29	 484.6 	 486.56 
