387	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 31.8 	 40.25 
2	 98.5 	 105.65 
3	 136.6 	 139.39 
4	 146.1 	 147.5 
5	 155.6 	 155.9 
6	 165.1 	 168.6 
7	 174.6 	 184. 
8	 184.2 	 186.7 
9	 193.7 	 203.2 
10	 203.2 	 212.72 
11	 212.8 	 214.07 
12	 222.3 	 222.9 
13	 231.8 	 234.75 
14	 241.3 	 242.94 
15	 250.7 	 250.95 
16	 260.1 	 264 
17	 269.6 	 271.85 
18	 288.7 	 290.3 
19	 307.7 	 312.1 
20	 326.7 	 330.9 
21	 345.7 	 348.55 
22	 355.2 	 358.41 
23	 374.3 	 381.85 
24	 393.3 	 394.43 
25	 402.8 	 406.75 
26	 412.2 	 416.6 
27	 440.8 	 450.4 
28	 459.9 	 460.5 
29	 469.4 	 474.35 
30	 488.5 	 489.5 
31	 507.5 	 508.5 
32	 517.1 	 526.46 
33	 526.6 	 530.49 
34	 536.2 	 541.46 
35	 545.7 	 552.38 
36	 555.3 	 561.02 
37	 574.3 	 579.72 
38	 593.1 	 594.75 
39	 621.6 	 623.7 
40	 631.1 	 633.43 
41	 640.6 	 641.68 
42	 650.2 	 651.3 
43	 669.2 	 669.3 
44	 678.7 	 679.4 
45	 697.7 	 698.2 
46	 726 	 728.25 
47	 744.9 	 745.9 
48	 763.7 	 765.15 
49	 782.4 	 789. 
50	 791.9 	 794.5 
