149	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .1 
2	 1 	 10 
3	 10 	 18.3 
4	 19 	 26.6 
5	 28 	 34.7 
6	 37 	 45 
7	 46 	 53.5 
8	 56 	 65 
9	 65 	 74 
10	 75 	 82 
11	 84 	 92.2 
12	 93 	 102 
13	 102 	 110.3 
14	 112 	 117 
15	 121 	 128.5 
16	 130 	 137.2 
17	 139 	 146.2 
18	 149 	 156.1 
19	 158 	 161.2 
20	 167 	 173.5 
21	 176 	 182.6 
22	 185 	 194 
23	 195 	 202.5 
24	 204 	 204.8 
25	 213 	 217.5 
26	 223 	 227 
27	 232 	 236.5 
28	 241 	 246.1 
29	 251 	 255.3 
30	 260 	 262.2 
31	 270 	 273 
32	 279 	 283.7 
33	 288 	 291 
34	 298 	 301.7 
35	 307 	 316 
36	 316 	 316.6 
37	 325 	 330.1 
38	 334 	 337.2 
39	 344 	 344.5 
40	 353 	 354.6 
41	 362 	 370 
42	 371 	 376 
43	 381 	 382.1 
