1093A	2.00	20000117	1	From IR ODP 177, p.64
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	8.54
2	8.5	18.14
3	18.0	27.74
4	27.5	37.54
5	37.0	46.91
6	46.5	56.11
7	56.0	65.70
8	65.5	75.19
9	75.0	84.82
10	84.5	93.98
11	94.0	103.81
12	103.5	103.16
13	113.0	122.48
14	122.5	131.79
15	132.0	141.91
16	141.5	151.02
17	151.0	160.93
18	160.5	170.42
19	170.0	179.90
20	179.5	189.33
21	189.0	198.53
22	198.5	207.56
23	208.0	217.73
24	217.5	227.16
25	227.0	235.21
26	234.5	243.74
27	241.5	241.50
28	251.0	257.90
29	260.7	264.68
30	270.4	274.31
31	275.4	275.42
32	280.5	280.51
33	290.1	290.10
34	299.8	299.82
