1049A	2.00	19991216	1	From IR ODP 171B p.50
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	9.3
2	9.3	9.31
3	18.6	28.62
4	30.1	40.11
5	39.6	49.58
6	49.1	59.08
7	58.6	60.06
8	60.1	60.86
9	61.9	69.43
10	69.4	73.17
11	77.1	77.28
12	86.1	89.14
13	95.7	100.10
14	100.1	100.31
15	105.3	105.95
16	115.0	124.15
17	124.6	128.47
18	134.3	142.42
19	143.9	150.96
20	153.5	161.52
21	163.1	167.72
22	172.7	174.15
23	182.3	182.32
