799A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 1.18 
2	 1.2 	 10.7 
3	 10.7 	 20.3 
4	 20.3 	 29.76 
5	 29.9 	 39.5 
6	 39.5 	 49.1 
7	 49.1 	 58.7 
8	 58.7 	 68.3 
9	 68.3 	 77.9 
10	 77.9 	 87.5 
11	 87.5 	 97.2 
12	 97.2 	 106.8 
13	 106.8 	 116.5 
14	 116.5 	 126.1 
15	 126.1 	 135.8 
16	 135.8 	 145.5 
17	 145.5 	 155.2 
18	 155.2 	 164.8 
19	 164.8 	 174.5 
20	 174.5 	 184.1 
21	 184.1 	 193.8 
22	 193.8 	 203.5 
23	 203.5 	 213.1 
24	 213.1 	 222.8 
25	 222.8 	 232.5 
26	 232.5 	 232.5 
27	 241.4 	 246.81 
28	 247.1 	 247.8 
29	 250.9 	 258.1 
30	 260.5 	 270.2 
31	 270.2 	 278.2 
32	 278.2 	 287.9 
33	 287.9 	 297.54 
34	 297.6 	 306.66 
35	 307.3 	 316.9 
36	 316.9 	 325.81 
37	 326.6 	 336.2 
38	 336.2 	 345.9 
39	 345.9 	 355.6 
40	 355.6 	 365.3 
41	 365.3 	 375 
42	 375 	 384.6 
43	 384.6 	 394.3 
44	 394.3 	 398.04 
45	 403.9 	 413.6 
46	 413.6 	 423.3 
47	 423.3 	 432.9 
48	 432.9 	 437.4 
49	 442.6 	 444.02 
50	 452.3 	 461.01 
51	 461.9 	 466.25 
52	 466.9 	 467.26 
