1006A	2.00	20000824	1	From IR ODP 166, p.237
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	7.10
2	7.1	16.79
3	16.6	26.45
4	26.1	36.00
5	35.6	44.64
6	45.1	54.70
7	54.6	64.62
8	64.1	74.08
9	73.6	83.41
10	83.1	92.98
11	92.6	102.40
12	102.1	111.96
13	111.6	121.64
14	121.1	130.19
15	130.6	140.52
16	140.1	149.92
17	149.6	159.63
18	159.1	168.92
19	168.6	178.33
20	178.1	188.02
21	187.6	197.49
22	197.1	206.66
23	206.6	216.50
24	216.1	225.97
25	225.6	235.63
26	235.1	244.92
27	244.6	253.67
28	254.1	263.98
29	263.6	273.18
30	273.1	279.94
31	278.9	286.34
32	284.7	294.51
33	293.9	303.06
34	303.1	313.02
35	312.4	321.72
36	321.5	330.36
37	330.6	340.53
38	339.8	348.17
39	348.9	357.19
40	358.1	367.42
41	367.3	376.58
42	376.4	380.29
43	385.6	386.58
44	394.7	404.55
45	404.0	413.68
46	413.4	421.74
47	422.8	432.07
48	432.0	440.01
49	441.0	450.02
50	450.1	459.89
51	459.3	469.15
52	468.7	478.59
53	478.1	487.55
54	487.2	496.54
55	496.3	506.12
56	505.4	515.09
57	515.0	522.36
58	524.7	533.56
59	534.3	538.64
60	543.9	551.86
61	553.5	562.87
62	563.2	572.06
63	572.8	582.25
64	582.4	590.00
65	592.1	600.77
66	601.7	604.29
67	611.4	621.24
68	621.0	628.91
69	630.6	631.60
70	640.2	640.57
71	649.9	650.01
72	659.5	669.19
73	669.2	675.58
74	678.8	688.45
75	688.4	693.02
76	698.1	699.56
77	707.7	614.62
