763C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 385 	 391.81 
3	 394.5 	 394.5 
4	 645.1 	 645.71 
5	 654.6 	 655.19 
6	 660.6 	 664.42 
7	 665.6 	 668.6 
8	 670.6 	 674.9 
9	 675.6 	 684.04 
10	 685.1 	 694.6 
11	 694.6 	 696.34 
12	 704.1 	 707.1 
13	 713.6 	 722.16 
14	 723.1 	 730.81 
15	 732.6 	 738.02 
16	 742.1 	 751.5 
17	 751.6 	 761.1 
18	 761.1 	 770.35 
19	 770.6 	 778.38 
20	 780.1 	 787.34 
21	 789.6 	 798.51 
22	 799.1 	 808.6 
23	 808.6 	 815.52 
24	 818.1 	 827.6 
25	 827.6 	 837.1 
26	 837.1 	 845.92 
27	 846.6 	 856.1 
28	 856.1 	 864.94 
29	 865.6 	 873.74 
30	 875.1 	 883.88 
31	 884.6 	 894.1 
32	 894.1 	 903.6 
33	 903.6 	 911.11 
34	 913.1 	 921.87 
35	 922.6 	 931.56 
36	 932.1 	 940.78 
37	 941.6 	 951.1 
38	 951.1 	 960.6 
39	 960.6 	 968.74 
40	 970.1 	 972.91 
41	 979.6 	 988.69 
42	 989.1 	 996.45 
43	 998.6 	 1008.04 
44	 1008.1 	 1017.6 
45	 1017.6 	 1027.1 
46	 1027.1 	 1034.61 
