502C	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 32 	 36.4 
2	 36.4 	 40.8 
3	 40.8 	 44.53 
4	 45.2 	 47.03 
5	 49.6 	 53.9 
6	 54 	 58.4 
7	 58.4 	 59.34 
8	 62.8 	 67.2 
9	 67.2 	 71.6 
10	 71.6 	 76 
11	 76 	 80.4 
12	 80.4 	 82.57 
13	 84.8 	 89.2 
14	 89.2 	 93.6 
15	 93.6 	 98 
16	 98 	 102.4 
17	 102.4 	 106.8 
18	 106.8 	 110.86 
19	 111.2 	 113.23 
20	 115.6 	 119.31 
21	 120 	 123.07 
22	 124.4 	 125.32 
23	 125.4 	 129.8 
24	 129.8 	 133.09 
25	 134.2 	 135.52 
26	 137.2 	 140.55 
27	 140.7 	 143.75 
28	 210.2 	 213.19 
29	 213.2 	 215.2 
30	 215.2 	 216.7 
31	 216.7 	 219.2 
32	 219.2 	 221.41 
33	 221.7 	 223.7 
34	 223.7 	 225.7 
35	 225.7 	 226.55 
36	 226.7 	 227.15 
37	 227.7 	 227.8 
