550B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 456 	 464.86 
2	 465.5 	 469.93 
3	 475 	 477.84 
4	 484.5 	 486.72 
5	 494 	 500.44 
6	 503.5 	 503.54 
7	 513 	 516.63 
8	 522.5 	 530.33 
9	 532 	 538.84 
10	 541.5 	 546.96 
11	 551 	 556.27 
12	 560.5 	 566.54 
13	 570 	 579.5 
14	 579.5 	 587.45 
15	 589 	 597.69 
16	 598.5 	 603.43 
17	 608 	 615.4 
18	 617 	 622.92 
19	 626 	 626.18 
20	 635 	 642.99 
21	 644 	 652.95 
22	 653 	 662 
23	 662 	 667.85 
24	 671 	 675.55 
25	 680 	 685.87 
26	 689 	 693.3 
27	 693.5 	 697.22 
28	 698 	 702.5 
29	 702.5 	 710.99 
30	 711 	 717.59 
