116	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 70 	 79 
2	 109 	 118 
3	 159 	 168 
4	 209 	 217.8 
5	 259 	 268 
6	 309 	 314.9 
7	 359 	 368 
8	 409 	 412.2 
9	 459 	 463.5 
10	 509 	 518 
11	 559 	 568 
12	 599 	 608 
13	 649 	 649.1 
14	 653 	 653.1 
15	 662 	 671 
16	 671 	 680 
17	 680 	 689 
18	 689 	 698 
19	 698 	 701 
20	 701 	 708.5 
21	 710 	 719 
22	 719 	 728 
23	 750 	 759 
24	 759 	 759.8 
25	 806 	 810 
26	 825 	 830.1 
27	 831 	 834.9 
28	 840 	 841 
