453	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9 
2	 9 	 15.15 
3	 18.5 	 21.85 
4	 28 	 36.56 
5	 37.5 	 39.94 
6	 47 	 48.75 
7	 56.5 	 56.75 
8	 66 	 72.2 
9	 75.5 	 75.95 
10	 85 	 88.9 
11	 94.5 	 104 
12	 104 	 112.71 
13	 113.5 	 115.05 
14	 123 	 126.03 
15	 132.5 	 136.4 
16	 142 	 142 
17	 151.5 	 152.28 
18	 161 	 170.5 
19	 170.5 	 171.37 
20	 180 	 184.5 
21	 189.5 	 191.7 
22	 199 	 202.5 
23	 208.5 	 210.73 
24	 218 	 221.39 
25	 227.5 	 229.49 
26	 237 	 242.66 
27	 246.5 	 250.36 
28	 256 	 258.18 
29	 265.5 	 271.87 
30	 275 	 276.25 
31	 284.5 	 289.12 
32	 294 	 298.23 
33	 303.5 	 308.78 
34	 313 	 317.94 
35	 322.5 	 328.41 
36	 332 	 339.67 
37	 341.5 	 348.58 
38	 351 	 354.47 
39	 360.5 	 367.42 
40	 370 	 375.5 
41	 379.5 	 387.05 
42	 389 	 392.06 
43	 398.5 	 402.88 
44	 408 	 410.99 
45	 417.5 	 423.29 
46	 427 	 428.7 
47	 436.5 	 440.68 
48	 446 	 446.74 
49	 455.5 	 457.23 
50	 465 	 466.44 
51	 474.5 	 478.61 
52	 484 	 486.21 
53	 493.5 	 499.41 
54	 503 	 506.51 
55	 512.5 	 517.32 
56	 522 	 523.85 
57	 531.5 	 536.56 
58	 541 	 541.4 
59	 550.5 	 550.74 
60	 560 	 560.12 
61	 569.5 	 569.7 
62	 579 	 579.21 
63	 588.5 	 589.93 
64	 598 	 598.06 
