944A	2.00	19980722	1	From IR ODP 155, p.594
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	3.87
2	3.9	9.49
3	13.4	23.63
4	22.9	23.32
5	32.4	42.59
6	41.9	51.55
7	51.4	61.45
8	60.9	70.36
9	70.4	80.83
10	79.9	89.10
11	89.4	97.13
12	97.1	103.45
13	104.9	112.61
14	114.5	114.50
15	124.1	124.69
16	133.8	140.74
17	143.4	144.58
18	153.1	153.42
19	162.7	163.23
20	172.4	172.40
21	182.0	185.03
22	191.6	200.37
23	201.2	209.41
24	210.9	220.52
25	220.5	230.37
26	230.1	237.36
27	239.7	239.80
28	249.4	255.64
29	259.0	259.00
30	268.7	278.31
31	278.3	287.55
32	288.0	297.67
33	297.6	305.42
34	307.3	308.30
35	316.9	316.92
36	326.6	326.60
37	336.2	336.20
38	345.9	346.32
39	355.4	357.80
40	364.9	365.52
41	374.5	378.06
